DATE,FEDFUNDS,Inflation Rate
2014-09-01,0.09,1.6840509711232112
2014-10-01,0.09,1.6095417021513319
2014-11-01,0.09,1.2315249893208071
2014-12-01,0.12,0.6531213919623104
2015-01-01,0.11,-0.229930978205432
2015-02-01,0.11,-0.08703146293520363
2015-03-01,0.11,-0.022031284423878736
2015-04-01,0.12,-0.1040309893939057
2015-05-01,0.12,0.03503321824428638
2015-06-01,0.13,0.17957180975505568
2015-07-01,0.13,0.22568611104093567
2015-08-01,0.14,0.2413037985344812
2015-09-01,0.14,0.00884296163417366
2015-10-01,0.12,0.12761656067051227
2015-11-01,0.12,0.4363182169185097
2015-12-01,0.24,0.638724751536489
2016-01-01,0.34,1.2375025026943784
2016-02-01,0.38,0.8472775790126708
2016-03-01,0.36,0.8916160965521974
2016-04-01,0.37,1.1726257503534734
2016-05-01,0.37,1.0784764621246252
2016-06-01,0.38,1.0792865347959444
2016-07-01,0.39,0.868363343051836
2016-08-01,0.4,1.0553158595656909
2016-09-01,0.4,1.5486446201652213
2016-10-01,0.4,1.685924966243647
2016-11-01,0.41,1.6843334719788983
2016-12-01,0.54,2.0507989115119822
2017-01-01,0.65,2.510393348257119
2017-02-01,0.66,2.810361681329418
2017-03-01,0.79,2.441196236559133
2017-04-01,0.9,2.176223471915387
2017-05-01,0.91,1.8563431667619825
2017-06-01,1.04,1.640565809959122
2017-07-01,1.15,1.7251073506565968
2017-08-01,1.16,1.9281215572969739
2017-09-01,1.15,2.1805652303711875
2017-10-01,1.15,2.020757753132481
2017-11-01,1.16,2.172493864295564
2017-12-01,1.3,2.1299307195522554
2018-01-01,1.41,2.151318868063942
2018-02-01,1.42,2.263468931091857
2018-03-01,1.51,2.3309497646499278
2018-04-01,1.69,2.4709963021052985
2018-05-01,1.7,2.781921607842499
2018-06-01,1.82,2.807550693594029
2018-07-01,1.91,2.8541247855619214
2018-08-01,1.91,2.6429238568742606
2018-09-01,1.95,2.3320551058088284
2018-10-01,2.19,2.4920324702180574
2018-11-01,2.2,2.1473285776677837
2018-12-01,2.27,2.0023809043401015
2019-01-01,2.4,1.5506772911568318
2019-02-01,2.4,1.5200638001995785
2019-03-01,2.41,1.8531355052749252
2019-04-01,2.42,1.9917914533603525
2019-05-01,2.39,1.7935181345497426
2019-06-01,2.38,1.6496824928889529
2019-07-01,2.4,1.779757497591696
2019-08-01,2.13,1.746780416668328
2019-09-01,2.04,1.7166173636500766
2019-10-01,1.83,1.7691832956182003
2019-11-01,1.55,2.0622025859679973
2019-12-01,1.55,2.313988772268528
2020-01-01,1.55,2.5004154828702303
2020-02-01,1.58,2.339315179889622
2020-03-01,0.65,1.542867483340031
2020-04-01,0.05,0.345204556229932
2020-05-01,0.05,0.22640918171491364
2020-06-01,0.08,0.7160241261331163
2020-07-01,0.09,1.0141384907210111
2020-08-01,0.1,1.309073299512993
2020-09-01,0.09,1.3714811450580957
2020-10-01,0.09,1.1825348696179396
2020-11-01,0.09,1.1675581742648422
2020-12-01,0.09,1.3220373062765025
2021-01-01,0.09,1.3947814404891965
2021-02-01,0.08,1.6933592544590457
2021-03-01,0.07,2.6305186654476
2021-04-01,0.07,4.130546834731281
2021-05-01,0.06,4.915034314568458
2021-06-01,0.08,5.281610671398456
2021-07-01,0.1,5.221505509567207
2021-08-01,0.09,5.188291938275556
2021-09-01,0.08,5.383630287391031
2021-10-01,0.08,6.237753855374469
2021-11-01,0.08,6.862387994463476
2021-12-01,0.08,7.19445875550975
2022-01-01,0.08,7.595278888254336
2022-02-01,0.08,7.954847176810641
2022-03-01,0.2,8.515216258861363
2022-04-01,0.33,8.227772152848079
2022-05-01,0.77,8.502331957503225
2022-06-01,1.21,8.932986890105294
2022-07-01,1.68,8.413182025581008
2022-08-01,2.33,8.227361014402458
2022-09-01,2.56,8.214853956529977
2022-10-01,3.08,7.7624926768937135
2022-11-01,3.78,7.135348084575062
2022-12-01,4.1,6.444940492084009
